"","spp","year","site","mean","sd"
"1417","SBCUC",2005,"Upland",0.0181818181818182,0.134839972492648
"1418","SBCUC",2006,"Lowland",0.0434782608695652,0.208514414057075
"1419","SBCUC",2006,"Midland",0.285714285714286,0.462910049886276
"1420","SBCUC",2006,"Upland",0.4,0.707106781186548
"1421","SBCUC",2007,"Lowland",0.0769230769230769,0.354268362790828
"1422","SBCUC",2007,"Midland",0.479166666666667,1.05163668455986
"1423","SBCUC",2007,"Upland",0.12,0.593845991166472
"1424","SBCUC",2008,"Lowland",0.0126582278481013,0.112508790092602
"1425","SBCUC",2008,"Midland",0.24468085106383,0.757559326790892
"1426","SBCUC",2008,"Upland",0.10989010989011,0.433347421579946
"1427","SBCUC",2009,"Lowland",0.0285714285714286,0.169030850945703
"1428","SBCUC",2009,"Midland",0.189655172413793,0.544732239124139
"1429","SBCUC",2009,"Upland",0.158730158730159,0.409813065423627
"1430","SBCUC",2010,"Lowland",0.0689655172413793,0.257880714777564
"1431","SBCUC",2010,"Midland",0.387755102040816,0.701674382299589
"1432","SBCUC",2010,"Upland",0.387096774193548,0.667204084461854
"1433","SBCUC",2011,"Lowland",0,0
"1434","SBCUC",2011,"Midland",0.28,0.458257569495584
"1435","SBCUC",2011,"Upland",0.351351351351351,0.587660910172989
"1436","SBCUC",2012,"Lowland",0.0263157894736842,0.162221421130763
"1437","SBCUC",2012,"Midland",0.105263157894737,0.388307045144274
"1438","SBCUC",2012,"Upland",0.289473684210526,0.78001349515991
"1439","SBCUC",2013,"Lowland",0,0
"1440","SBCUC",2013,"Midland",0.102564102564103,0.383534242955656
"1441","SBCUC",2013,"Upland",0.410714285714286,0.654405648849972
"1442","SBCUC",2014,"Lowland",0.0909090909090909,0.301511344577764
"1443","SBCUC",2014,"Midland",0.285714285714286,0.540061724867322
"1444","SBCUC",2014,"Upland",0.235294117647059,0.437237316097603
"1445","SBCUC",2015,"Lowland",0,0
"1446","SBCUC",2015,"Midland",0.285714285714286,0.611249845502127
"1447","SBCUC",2015,"Upland",NA,NA
"1448","SBCUC",2016,"Lowland",0,0
"1449","SBCUC",2016,"Midland",0.0833333333333333,0.28232985128664
"1450","SBCUC",2016,"Upland",0,0
"1451","SBL",2000,"Lowland",0.2,0.632455532033676
"1452","SBL",2000,"Midland",0.04,0.197948663722157
"1453","SBL",2000,"Upland",0.0606060606060606,0.297620712616055
"1454","SBL",2001,"Midland",0,0
"1455","SBL",2001,"Upland",1.73076923076923,2.75905201548154
"1456","SBL",2002,"Lowland",0,0
"1457","SBL",2002,"Midland",0.0909090909090909,0.301511344577764
"1458","SBL",2002,"Upland",2.85714285714286,3.56771235227441
"1459","SBL",2003,"Lowland",0,0
"1460","SBL",2003,"Midland",0,0
"1461","SBL",2003,"Upland",0.03125,0.176776695296637
"1462","SBL",2004,"Lowland",0.0487804878048781,0.216734406754821
"1463","SBL",2004,"Midland",0.0725806451612903,0.444905892977475
"1464","SBL",2004,"Upland",1.1875,4.48000878608561
"1465","SBL",2005,"Lowland",0.146341463414634,0.572755428160925
"1466","SBL",2005,"Midland",0.0266666666666667,0.162192189412149
"1467","SBL",2005,"Upland",0.327272727272727,0.794764010036836
"1468","SBL",2006,"Lowland",0.130434782608696,0.45769658728016
"1469","SBL",2006,"Midland",0.0476190476190476,0.218217890235992
"1470","SBL",2006,"Upland",2.4,6.7515430335097
"1471","SBL",2007,"Lowland",0,0
"1472","SBL",2007,"Midland",0.0416666666666667,0.288675134594813
"1473","SBL",2007,"Upland",1.12,2.37881809102842
"1474","SBL",2008,"Lowland",0.0379746835443038,0.250283837574183
"1475","SBL",2008,"Midland",0.319148936170213,1.55344062085608
"1476","SBL",2008,"Upland",0.835164835164835,2.40029505715784
"1477","SBL",2009,"Lowland",0.0857142857142857,0.373491363112091
"1478","SBL",2009,"Midland",0.431034482758621,1.01068101003889
"1479","SBL",2009,"Upland",3.12698412698413,5.56049447642245
"1480","SBL",2010,"Lowland",0,0
"1481","SBL",2010,"Midland",0.142857142857143,0.707106781186548
"1482","SBL",2010,"Upland",0.774193548387097,1.62705618463438
"1483","SBL",2011,"Lowland",0,0
"1484","SBL",2011,"Midland",0.04,0.2
"1485","SBL",2011,"Upland",1.18918918918919,2.11919583592244
"1486","SBL",2012,"Lowland",0,0
"1487","SBL",2012,"Midland",0.0526315789473684,0.324442842261525
"1488","SBL",2012,"Upland",0.855263157894737,2.04420447358491
"1489","SBL",2013,"Lowland",0.272727272727273,0.904534033733291
"1490","SBL",2013,"Midland",0.0512820512820513,0.320256307610174
"1491","SBL",2013,"Upland",1.55357142857143,2.24758167295949
"1492","SBL",2014,"Lowland",0.181818181818182,0.603022689155527
"1493","SBL",2014,"Midland",0.673469387755102,1.37519324554225
"1494","SBL",2014,"Upland",2.05882352941176,5.81453553858017
"1495","SBL",2015,"Lowland",0.166666666666667,0.408248290463863
"1496","SBL",2015,"Midland",0.214285714285714,0.578934223521839
"1497","SBL",2015,"Upland",1.13888888888889,1.37638818813751
"1498","SBL",2016,"Lowland",0,0
"1499","SBL",2016,"Midland",0.208333333333333,0.832970935693524
"1500","SBL",2016,"Upland",0.642857142857143,1.64584057818223
"1501","SCC",2000,"Lowland",0.8,0.918936583472681
"1502","SCC",2000,"Midland",0.74,0.921622349502246
"1503","SCC",2000,"Upland",0.893939393939394,1.0688424778349
"1504","SCC",2001,"Midland",0.666666666666667,1.4939491483886
"1505","SCC",2001,"Upland",1.30769230769231,1.80997737542421
"1506","SCC",2002,"Lowland",0.5,0.577350269189626
"1507","SCC",2002,"Midland",0.181818181818182,0.404519917477945
"1508","SCC",2002,"Upland",0.714285714285714,0.643650304346789
"1509","SCC",2003,"Lowland",1.16666666666667,0.983192080250175
"1510","SCC",2003,"Midland",0.909090909090909,1.73859922717321
"1511","SCC",2003,"Upland",0.65625,0.970845158910856
"1512","SCC",2004,"Lowland",0.817073170731707,1.0555912132046
"1513","SCC",2004,"Midland",1.28225806451613,1.30390585145041
"1514","SCC",2004,"Upland",1.29166666666667,1.35204074805354
"1515","SCC",2005,"Lowland",0.780487804878049,1.08425539246875
"1516","SCC",2005,"Midland",0.986666666666667,1.01998056861901
"1517","SCC",2005,"Upland",1.27272727272727,1.04446593573419
"1518","SCC",2006,"Lowland",NA,NA
"1519","SCC",2006,"Midland",0.571428571428571,0.676123403782813
"1520","SCC",2006,"Upland",1.12,1.20138808606267
"1521","SCC",2007,"Lowland",1.12820512820513,1.77970262417611
"1522","SCC",2007,"Midland",0.791666666666667,1.03056137012245
"1523","SCC",2007,"Upland",1.2,1.37023757808935
"1524","SCC",2008,"Lowland",1.18987341772152,1.74734926988023
"1525","SCC",2008,"Midland",1.01063829787234,1.16853626710931
"1526","SCC",2008,"Upland",0.692307692307692,0.950932965183932
"1527","SCC",2009,"Lowland",0.742857142857143,1.03874520294375
"1528","SCC",2009,"Midland",1.55172413793103,2.98047690634095
"1529","SCC",2009,"Upland",1.3015873015873,1.52013285322338
"1530","SCC",2010,"Lowland",0.931034482758621,0.883622191516205
"1531","SCC",2010,"Midland",0.653061224489796,1.09069970676632
"1532","SCC",2010,"Upland",0.516129032258065,0.851311448763435
"1533","SCC",2011,"Lowland",2.33333333333333,1.96638416050035
"1534","SCC",2011,"Midland",0.68,1.28192563486863
"1535","SCC",2011,"Upland",0.891891891891892,1.07454858180291
"1536","SCC",2012,"Lowland",1.84210526315789,2.55243726438481
"1537","SCC",2012,"Midland",1.18421052631579,1.50414316379243
"1538","SCC",2012,"Upland",1.47368421052632,1.76237479336284
"1539","SCC",2013,"Lowland",2,1.78885438199983
"1540","SCC",2013,"Midland",1.20512820512821,1.64123649117761
"1541","SCC",2013,"Upland",0.928571428571429,1.79754522367834
"1542","SCC",2014,"Lowland",1.27272727272727,1.67874411932904
"1543","SCC",2014,"Midland",1.06122448979592,1.42021364685778
"1544","SCC",2014,"Upland",0.882352941176471,1.16631647405284
"1545","SCC",2015,"Lowland",0.666666666666667,0.816496580927726
"1546","SCC",2015,"Midland",1.14285714285714,1.16732059119908
"1547","SCC",2015,"Upland",0.916666666666667,1.29559693908693
"1548","SCC",2016,"Lowland",1.63636363636364,2.15743955988237
"1549","SCC",2016,"Midland",1.20833333333333,1.84105750959148
"1550","SCC",2016,"Upland",0.642857142857143,1.33630620956212
"1551","SD",2000,"Lowland",0.2,0.421637021355784
"1552","SD",2000,"Midland",0.18,0.437525509460387
"1553","SD",2000,"Upland",0.0454545454545455,0.273541906890288
"1554","SD",2001,"Midland",0.166666666666667,0.380693493813441
"1555","SD",2001,"Upland",0.0576923076923077,0.235435477898709
"1556","SD",2002,"Lowland",NA,NA
"1557","SD",2002,"Midland",NA,NA
"1558","SD",2002,"Upland",0.238095238095238,0.700340053457026
"1559","SD",2003,"Lowland",0,0
"1560","SD",2003,"Midland",0.181818181818182,0.527644853011086
"1561","SD",2003,"Upland",0.0625,0.353553390593274
"1562","SD",2004,"Lowland",0,0
"1563","SD",2004,"Midland",0.0403225806451613,0.235098787345176
"1564","SD",2004,"Upland",0.0833333333333333,0.347228132337408
"1565","SD",2005,"Lowland",0,0
"1566","SD",2005,"Midland",0.146666666666667,0.537595581277422
"1567","SD",2005,"Upland",0.127272727272727,0.432672378602318
"1568","SD",2006,"Lowland",0,0
"1569","SD",2006,"Midland",0,0
"1570","SD",2006,"Upland",0,0
"1571","SD",2007,"Lowland",0,0
"1572","SD",2007,"Midland",0.208333333333333,0.682870453847279
"1573","SD",2007,"Upland",0.14,0.49528388066742
"1574","SD",2008,"Lowland",0.0506329113924051,0.220647890820344
"1575","SD",2008,"Midland",0,0
"1576","SD",2008,"Upland",0,0
"1577","SD",2009,"Lowland",0.257142857142857,0.657215925787898
"1578","SD",2009,"Midland",0.0344827586206897,0.184059224009919
"1579","SD",2009,"Upland",0,0
"1580","SD",2010,"Lowland",0.137931034482759,0.441113682386046
"1581","SD",2010,"Midland",0.0612244897959184,0.316765111801192
"1582","SD",2010,"Upland",0.032258064516129,0.179605302026775
"1583","SD",2011,"Lowland",NA,NA
"1584","SD",2011,"Midland",0.08,0.276887462097269
"1585","SD",2011,"Upland",0.432432432432432,0.929173483997129
"1586","SD",2012,"Lowland",0.0526315789473684,0.226294285921414
"1587","SD",2012,"Midland",0.210526315789474,0.4740791778346
"1588","SD",2012,"Upland",0.0789473684210526,0.31678206576917
"1589","SD",2013,"Lowland",0.0909090909090909,0.301511344577764
"1590","SD",2013,"Midland",0.153846153846154,0.365517768195196
"1591","SD",2013,"Upland",0.125,0.506772317533409
"1592","SD",2014,"Lowland",0.0909090909090909,0.301511344577764
"1593","SD",2014,"Midland",0.0204081632653061,0.142857142857143
"1594","SD",2014,"Upland",0,0
"1595","SD",2015,"Lowland",0,0
"1596","SD",2015,"Midland",0,0
"1597","SD",2015,"Upland",0,0
"1598","SD",2016,"Lowland",0.0909090909090909,0.301511344577764
"1599","SD",2016,"Midland",0.208333333333333,0.508977377704051
"1600","SD",2016,"Upland",0.0714285714285714,0.267261241912424
"1601","SFD",2000,"Lowland",0.3,0.674948557710553
"1602","SFD",2000,"Midland",1.2,1.26168012376112
"1603","SFD",2000,"Upland",0.803030303030303,1.16645019636762
"1604","SFD",2001,"Midland",2.25,1.70038358843706
"1605","SFD",2001,"Upland",0.576923076923077,1.36261216622172
"1606","SFD",2002,"Lowland",2.25,0.5
"1607","SFD",2002,"Midland",1.54545454545455,1.03572548135463
"1608","SFD",2002,"Upland",1.33333333333333,1.06458129484475
"1609","SFD",2003,"Lowland",2.16666666666667,1.60208197875972
"1610","SFD",2003,"Midland",1.21212121212121,1.11123736656418
"1611","SFD",2003,"Upland",1.125,1.09985336266015
"1612","SFD",2004,"Lowland",0.682926829268293,1.0758636930104
"1613","SFD",2004,"Midland",0.709677419354839,1.0803055390478
"1614","SFD",2004,"Upland",0.416666666666667,0.767236914042529
"1615","SFD",2005,"Lowland",1.19512195121951,1.45291968455111
"1616","SFD",2005,"Midland",1.42666666666667,1.37716250913847
"1617","SFD",2005,"Upland",1.2,1.25314419376637
"1618","SFD",2006,"Lowland",0.521739130434783,1.03877398090211
"1619","SFD",2006,"Midland",0.380952380952381,1.32197543381829
"1620","SFD",2006,"Upland",0.28,0.842614977317636
"1621","SFD",2007,"Lowland",0.58974358974359,1.0691351329573
"1622","SFD",2007,"Midland",0.104166666666667,0.371287772393703
"1623","SFD",2007,"Upland",0.1,0.303045763365663
"1624","SFD",2008,"Lowland",0.873417721518987,1.21282768353065
"1625","SFD",2008,"Midland",1.24468085106383,1.66356380121252
"1626","SFD",2008,"Upland",0.0549450549450549,0.229135445758731
"1627","SFD",2009,"Lowland",0.0285714285714286,0.169030850945703
"1628","SFD",2009,"Midland",0.327586206896552,0.685384538870116
"1629","SFD",2009,"Upland",0.507936507936508,1.04531236067867
"1630","SFD",2010,"Lowland",0.655172413793103,0.897451235004901
"1631","SFD",2010,"Midland",1.10204081632653,1.63611452786757
"1632","SFD",2010,"Upland",0.32258064516129,0.791079295401481
"1633","SFD",2011,"Lowland",2,2.28035085019828
"1634","SFD",2011,"Midland",1.52,1.47535306508872
"1635","SFD",2011,"Upland",0.648648648648649,0.949157995752499
"1636","SFD",2012,"Lowland",1.07894736842105,1.23860381178182
"1637","SFD",2012,"Midland",1.65789473684211,1.63204921410748
"1638","SFD",2012,"Upland",0.592105263157895,1.0730347192761
"1639","SFD",2013,"Lowland",0.454545454545455,0.820199532264724
"1640","SFD",2013,"Midland",1.66666666666667,1.56160061834903
"1641","SFD",2013,"Upland",0.446428571428571,0.784384943927241
"1642","SFD",2014,"Lowland",0,0
"1643","SFD",2014,"Midland",NA,NA
"1644","SFD",2014,"Upland",0.117647058823529,0.332105582077536
"1645","SFD",2015,"Lowland",NA,NA
"1646","SFD",2015,"Midland",2.28571428571429,1.93861851797659
"1647","SFD",2015,"Upland",0.527777777777778,0.909822937597079
"1648","SFD",2016,"Lowland",0.818181818181818,0.873862897505303
"1649","SFD",2016,"Midland",2.20833333333333,1.41357292199487
"1650","SFD",2016,"Upland",1.57142857142857,1.55485768402848
"1651","SMON",2000,"Lowland",2.2,1.31656117720877
"1652","SMON",2000,"Midland",1.08,1.22624364193571
"1653","SMON",2000,"Upland",0.393939393939394,0.698983611094057
"1654","SMON",2001,"Midland",1.70833333333333,1.5736738147921
"1655","SMON",2001,"Upland",0.307692307692308,0.852642065408677
"1656","SMON",2002,"Lowland",2,0.816496580927726
"1657","SMON",2002,"Midland",1.18181818181818,1.4709304414677
"1658","SMON",2002,"Upland",0.666666666666667,0.912870929175277
"1659","SMON",2003,"Lowland",3,3.9496835316263
"1660","SMON",2003,"Midland",1.33333333333333,1.08012344973464
"1661","SMON",2003,"Upland",1.3125,1.40132425848529
"1662","SMON",2004,"Lowland",1.82926829268293,1.48078122565134
"1663","SMON",2004,"Midland",0.935483870967742,1.1170659556764
"1664","SMON",2004,"Upland",0.458333333333333,0.849488790787588
"1665","SMON",2005,"Lowland",1.78048780487805,1.44069766297359
"1666","SMON",2005,"Midland",1.37333333333333,1.22775705552336
"1667","SMON",2005,"Upland",0.690909090909091,0.940305846081521
"1668","SMON",2006,"Lowland",3.04347826086957,1.77042010601401
"1669","SMON",2006,"Midland",1.19047619047619,1.28914885172534
"1670","SMON",2006,"Upland",0.44,0.650640709864771
"1671","SMON",2007,"Lowland",2.33333333333333,1.7065405655168
"1672","SMON",2007,"Midland",0.979166666666667,1.21146268781652
"1673","SMON",2007,"Upland",0.6,0.880630571852711
"1674","SMON",2008,"Lowland",2.21518987341772,1.50785027886919
"1675","SMON",2008,"Midland",0.861702127659574,1.14159917856994
"1676","SMON",2008,"Upland",0.307692307692308,0.812298627248046
"1677","SMON",2009,"Lowland",1.85714285714286,1.21613798421012
"1678","SMON",2009,"Midland",0.793103448275862,0.950689882279496
"1679","SMON",2009,"Upland",0.206349206349206,0.651517587184452
"1680","SMON",2010,"Lowland",2.3448275862069,1.11085109163346
"1681","SMON",2010,"Midland",1.24489795918367,1.56165793636253
"1682","SMON",2010,"Upland",0.612903225806452,0.760588340468031
"1683","SMON",2011,"Lowland",3.33333333333333,1.63299316185545
"1684","SMON",2011,"Midland",1.48,1.98158185969358
"1685","SMON",2011,"Upland",0.513513513513513,0.989433665780066
"1686","SMON",2012,"Lowland",1.60526315789474,1.51638748674517
"1687","SMON",2012,"Midland",0.684210526315789,1.01622680906074
"1688","SMON",2012,"Upland",0.263157894736842,0.660674827786087
"1689","SMON",2013,"Lowland",2.81818181818182,0.603022689155527
"1690","SMON",2013,"Midland",1.51282051282051,1.73010183563668
"1691","SMON",2013,"Upland",0.232142857142857,0.466751692934415
"1692","SMON",2014,"Lowland",2.45454545454545,2.25227158058864
"1693","SMON",2014,"Midland",0.897959183673469,1.64879877940457
"1694","SMON",2014,"Upland",0,0
"1695","SMON",2015,"Lowland",2.83333333333333,1.94079021706795
"1696","SMON",2015,"Midland",1.78571428571429,1.36880472443164
"1697","SMON",2015,"Upland",0.111111111111111,0.318727629155838
"1698","SMON",2016,"Lowland",NA,NA
"1699","SMON",2016,"Midland",0.5,0.884651736929383
"1700","SMON",2016,"Upland",0.5,0.94053994312596
"1701","TBBB",2000,"Lowland",NA,NA
"1702","TBBB",2000,"Midland",1.06,1.3763305250868
"1703","TBBB",2000,"Upland",1.18181818181818,1.5482902819571
"1704","TBBB",2001,"Midland",1.625,1.88385589774756
"1705","TBBB",2001,"Upland",0.673076923076923,1.47822301703243
"1706","TBBB",2002,"Lowland",NA,NA
"1707","TBBB",2002,"Midland",NA,NA
"1708","TBBB",2002,"Upland",1.76190476190476,1.70014005025356
"1709","TBBB",2003,"Lowland",NA,NA
"1710","TBBB",2003,"Midland",NA,NA
"1711","TBBB",2003,"Upland",1.125,1.60141066845212
"1712","TBBB",2004,"Lowland",NA,NA
"1713","TBBB",2004,"Midland",0.669354838709677,1.3417727273751
"1714","TBBB",2004,"Upland",0.583333333333333,0.767236914042529
"1715","TBBB",2005,"Lowland",NA,NA
"1716","TBBB",2005,"Midland",0.733333333333333,1.10689892276812
"1717","TBBB",2005,"Upland",0.472727272727273,0.716331845677206
"1718","TBBB",2006,"Lowland",NA,NA
"1719","TBBB",2006,"Midland",0.476190476190476,1.03048763306736
"1720","TBBB",2006,"Upland",0.52,0.962635271879577
"1721","TBBB",2007,"Lowland",NA,NA
"1722","TBBB",2007,"Midland",0.395833333333333,0.791969893402986
"1723","TBBB",2007,"Upland",0.4,0.67005939426049
"1724","TBBB",2008,"Lowland",NA,NA
"1725","TBBB",2008,"Midland",0.297872340425532,0.800937451198343
"1726","TBBB",2008,"Upland",0.384615384615385,0.741907912363354
"1727","TBBB",2009,"Lowland",NA,NA
"1728","TBBB",2009,"Midland",0.0517241379310345,0.223403795622112
"1729","TBBB",2009,"Upland",0.19047619047619,0.56389037075518
"1730","TBBB",2010,"Lowland",NA,NA
"1731","TBBB",2010,"Midland",0.306122448979592,0.741734499687867
"1732","TBBB",2010,"Upland",0.516129032258065,0.851311448763435
"1733","TBBB",2011,"Lowland",NA,NA
"1734","TBBB",2011,"Midland",0.52,1.00498756211209
"1735","TBBB",2011,"Upland",0.891891891891892,1.12506256082307
"1736","TBBB",2012,"Lowland",NA,NA
"1737","TBBB",2012,"Midland",0.184210526315789,0.60873209648548
"1738","TBBB",2012,"Upland",0.25,0.568624070307733
"1739","TBBB",2013,"Lowland",NA,NA
"1740","TBBB",2013,"Midland",0.0512820512820513,0.223455865030959
"1741","TBBB",2013,"Upland",0.517857142857143,1.06157809507735
"1742","TBBB",2014,"Lowland",NA,NA
"1743","TBBB",2014,"Midland",0.0204081632653061,0.142857142857143
"1744","TBBB",2014,"Upland",0,0
"1745","TBBB",2015,"Lowland",NA,NA
"1746","TBBB",2015,"Midland",0.642857142857143,1.27744594087896
"1747","TBBB",2015,"Upland",0.527777777777778,0.940702203101829
"1748","TBBB",2016,"Lowland",NA,NA
"1749","TBBB",2016,"Midland",0.125,0.448427203146441
"1750","TBBB",2016,"Upland",0.5,0.85485041426511
"1751","VRIF",2000,"Lowland",0.7,0.948683298050514
"1752","VRIF",2000,"Midland",1.32,1.05830052442584
"1753","VRIF",2000,"Upland",0.742424242424242,0.899753916111016
"1754","VRIF",2001,"Midland",1.625,1.17260393995586
"1755","VRIF",2001,"Upland",0.461538461538462,0.726569658793938
"1756","VRIF",2002,"Lowland",1.25,0.957427107756338
"1757","VRIF",2002,"Midland",1.27272727272727,0.904534033733291
"1758","VRIF",2002,"Upland",0.571428571428571,1.02817452659695
"1759","VRIF",2003,"Lowland",0.666666666666667,1.03279555898864
"1760","VRIF",2003,"Midland",1.51515151515152,1.09319520561323
"1761","VRIF",2003,"Upland",1.15625,0.919655440386375
"1762","VRIF",2004,"Lowland",0.98780487804878,0.881831741726647
"1763","VRIF",2004,"Midland",1.16129032258065,1.00718634710354
"1764","VRIF",2004,"Upland",1.25,1.04168439701223
"1765","VRIF",2005,"Lowland",1.07317073170732,1.0097089655549
"1766","VRIF",2005,"Midland",1.48,1.00485308863024
"1767","VRIF",2005,"Upland",1.05454545454545,0.890654811510045
"1768","VRIF",2006,"Lowland",1.34782608695652,1.02729546303848
"1769","VRIF",2006,"Midland",0.80952380952381,0.749603069567329
"1770","VRIF",2006,"Upland",0.56,0.820568908339411
"1771","VRIF",2007,"Lowland",0.692307692307692,1.00404042049705
"1772","VRIF",2007,"Midland",1.0625,0.976451456452655
"1773","VRIF",2007,"Upland",0.44,0.860943952761106
"1774","VRIF",2008,"Lowland",0.911392405063291,1.02769188011505
"1775","VRIF",2008,"Midland",1.15957446808511,1.1850610572661
"1776","VRIF",2008,"Upland",0.516483516483517,0.848038748625155
"1777","VRIF",2009,"Lowland",0.885714285714286,0.832127979814353
"1778","VRIF",2009,"Midland",1.08620689655172,0.884257697586556
"1779","VRIF",2009,"Upland",0.873015873015873,0.958696418228747
"1780","VRIF",2010,"Lowland",0.793103448275862,1.01345626252893
"1781","VRIF",2010,"Midland",1.04081632653061,0.888800307377623
"1782","VRIF",2010,"Upland",1.03225806451613,1.11007119794909
"1783","VRIF",2011,"Lowland",NA,NA
"1784","VRIF",2011,"Midland",0.76,0.969535971483266
"1785","VRIF",2011,"Upland",0.324324324324324,0.709227046158706
"1786","VRIF",2012,"Lowland",0.473684210526316,0.603451429123771
"1787","VRIF",2012,"Midland",1.15789473684211,0.945153091831465
"1788","VRIF",2012,"Upland",0.618421052631579,0.93761548996246
"1789","VRIF",2013,"Lowland",0.636363636363636,0.80903983495589
"1790","VRIF",2013,"Midland",0.743589743589744,0.78532422797844
"1791","VRIF",2013,"Upland",0.535714285714286,0.737669196968292
"1792","VRIF",2014,"Lowland",0.0909090909090909,0.301511344577764
"1793","VRIF",2014,"Midland",0.73469387755102,0.860608074853706
"1794","VRIF",2014,"Upland",0.941176470588235,0.966345450349804
"1795","VRIF",2015,"Lowland",1,1.54919333848297
"1796","VRIF",2015,"Midland",1.35714285714286,1.00820807201863
"1797","VRIF",2015,"Upland",0.583333333333333,0.96732325812744
"1798","VRIF",2016,"Lowland",0.636363636363636,0.674199862463242
"1799","VRIF",2016,"Midland",1.08333333333333,1.0179547554081
"1800","VRIF",2016,"Upland",0.428571428571429,0.646206172658864
"1801","VT",2000,"Lowland",0.8,0.788810637746616
"1802","VT",2000,"Midland",0.12,0.385449644663773
"1803","VT",2000,"Upland",0.0151515151515152,0.123091490979333
"1804","VT",2001,"Midland",0.0416666666666667,0.204124145231932
"1805","VT",2001,"Upland",0.0192307692307692,0.138675049056307
"1806","VT",2002,"Lowland",0.25,0.5
"1807","VT",2002,"Midland",0,0
"1808","VT",2002,"Upland",0.19047619047619,0.511766315719159
"1809","VT",2003,"Lowland",0,0
"1810","VT",2003,"Midland",0.0606060606060606,0.24230584229878
"1811","VT",2003,"Upland",0.0625,0.245934688418982
"1812","VT",2004,"Lowland",0.451219512195122,0.904753414662232
"1813","VT",2004,"Midland",0.129032258064516,0.441131986876112
"1814","VT",2004,"Upland",0,0
"1815","VT",2005,"Lowland",0.390243902439024,0.627616474468596
"1816","VT",2005,"Midland",0.0933333333333333,0.373924885264166
"1817","VT",2005,"Upland",0,0
"1818","VT",2006,"Lowland",0.826086956521739,0.936733876686023
"1819","VT",2006,"Midland",0.0952380952380952,0.300792603759119
"1820","VT",2006,"Upland",0,0
"1821","VT",2007,"Lowland",0.358974358974359,0.742937961820979
"1822","VT",2007,"Midland",0.0625,0.31999002644032
"1823","VT",2007,"Upland",0,0
"1824","VT",2008,"Lowland",0.430379746835443,0.762646275230537
"1825","VT",2008,"Midland",0.0957446808510638,0.295818490416806
"1826","VT",2008,"Upland",0.021978021978022,0.147423952374849
"1827","VT",2009,"Lowland",0.371428571428571,0.645605702181351
"1828","VT",2009,"Midland",0.0862068965517241,0.283120627606264
"1829","VT",2009,"Upland",0,0
"1830","VT",2010,"Lowland",0.448275862068966,0.685888729863448
"1831","VT",2010,"Midland",0.102040816326531,0.467479855144568
"1832","VT",2010,"Upland",0.032258064516129,0.179605302026775
"1833","VT",2011,"Lowland",1,1.09544511501033
"1834","VT",2011,"Midland",0.2,0.645497224367903
"1835","VT",2011,"Upland",0.027027027027027,0.164398987305357
"1836","VT",2012,"Lowland",0.526315789473684,0.861702968365492
"1837","VT",2012,"Midland",0.131578947368421,0.474828710599594
"1838","VT",2012,"Upland",0.0526315789473684,0.3612842589838
"1839","VT",2013,"Lowland",0.454545454545455,0.522232967867094
"1840","VT",2013,"Midland",0.0256410256410256,0.160128153805087
"1841","VT",2013,"Upland",0.232142857142857,0.738329106923105
"1842","VT",2014,"Lowland",0.818181818181818,1.53741222957161
"1843","VT",2014,"Midland",0.428571428571429,0.735980072193987
"1844","VT",2014,"Upland",0,0
"1845","VT",2015,"Lowland",NA,NA
"1846","VT",2015,"Midland",0.214285714285714,0.42581531362632
"1847","VT",2015,"Upland",0.0555555555555556,0.232310684145723
"1848","VT",2016,"Lowland",0.363636363636364,0.674199862463242
"1849","VT",2016,"Midland",0,0
"1850","VT",2016,"Upland",0,0
"1851","WOMP",2000,"Lowland",0.3,0.483045891539648
"1852","WOMP",2000,"Midland",1.3,1.4321384039831
"1853","WOMP",2000,"Upland",0.424242424242424,0.745460230804404
"1854","WOMP",2001,"Midland",1.875,1.7523276445668
"1855","WOMP",2001,"Upland",0.384615384615385,0.820182814481282
"1856","WOMP",2002,"Lowland",NA,NA
"1857","WOMP",2002,"Midland",1.54545454545455,1.43969693780576
"1858","WOMP",2002,"Upland",0.714285714285714,1.0555973258235
"1859","WOMP",2003,"Lowland",0.333333333333333,0.816496580927726
"1860","WOMP",2003,"Midland",1.63636363636364,1.59722771189219
"1861","WOMP",2003,"Upland",0.40625,0.756024193161278
"1862","WOMP",2004,"Lowland",1.23170731707317,1.69457216631791
"1863","WOMP",2004,"Midland",1.20967741935484,1.46656056646008
"1864","WOMP",2004,"Upland",0.4375,0.769256341637127
"1865","WOMP",2005,"Lowland",1.8780487804878,1.58422097497823
"1866","WOMP",2005,"Midland",1.01333333333333,1.12097126483089
"1867","WOMP",2005,"Upland",0.636363636363636,0.910100449556437
"1868","WOMP",2006,"Lowland",1.26086956521739,1.35570817804999
"1869","WOMP",2006,"Midland",0.571428571428571,1.12122382116278
"1870","WOMP",2006,"Upland",0,0
"1871","WOMP",2007,"Lowland",0.82051282051282,1.335187644447
"1872","WOMP",2007,"Midland",0.479166666666667,0.824868353992587
"1873","WOMP",2007,"Upland",0.06,0.313635691430002
"1874","WOMP",2008,"Lowland",0.658227848101266,0.959247514238903
"1875","WOMP",2008,"Midland",1.27659574468085,1.40202814168947
"1876","WOMP",2008,"Upland",0.10989010989011,0.406900191162115
"1877","WOMP",2009,"Lowland",0.742857142857143,1.2912114043627
"1878","WOMP",2009,"Midland",0.568965517241379,0.880830329272055
